   0.09740259740,   0.08441558442,   0.05194805195,   0.05194805195,             nan,   0.03896103896,             nan,   0.09740259740,   0.06493506494,   0.04545454545,             nan,             nan,   0.03896103896,             nan,             nan,             nan,   0.03896103896,   0.00000000000,             nan,   0.00000000000,             nan,             nan,             nan,   0.00000000000,             nan,             nan,             nan,   0.00000000000,             nan,             nan,             nan,             nan,             nan,             nan,             nan,             nan,   0.00000000000,   0.00000000000,   0.00000000000,   0.00000000000,             nan,   0.00000000000,   0.00000000000,   0.00000000000,   0.00000000000,             nan,             nan,             nan,             nan,   0.00000000000,   0.00000000000,             nan,   0.00000000000,   0.00000000000,             nan,   0.00000000000,   0.00000000000,   0.00000000000,   0.00000000000,   0.00000000000,             nan,   0.00000000000
   0.01643835616,             nan,   0.03013698630,   0.06301369863,   0.12602739726,   0.13698630137,   0.16712328767,   0.09315068493,   0.09589041096,   0.04931506849,   0.02739726027,   0.01643835616,   0.03013698630,   0.02739726027,   0.02465753425,             nan,             nan,   0.00000000000,             nan,             nan,             nan,   0.00000000000,   0.00000000000,             nan,             nan,             nan,             nan,             nan,   0.00000000000,   0.00000000000,   0.00000000000,             nan,             nan,             nan,   0.00000000000,   0.00000000000,             nan,   0.00000000000,             nan,   0.00000000000,   0.00000000000,   0.00000000000,   0.00000000000,   0.00000000000,   0.00000000000,   0.00000000000,   0.00000000000,   0.00000000000,             nan,   0.00000000000,             nan,   0.00000000000,   0.00000000000,   0.00000000000,   0.00000000000,   0.00000000000,   0.00000000000,   0.00000000000,   0.00000000000,   0.00000000000,   0.00000000000,   0.00000000000
   0.00000000000,             nan,   0.00000000000,             nan,   0.00000000000,             nan,             nan,   0.05769230769,   0.07692307692,   0.05769230769,             nan,             nan,             nan,             nan,             nan,             nan,   0.00000000000,             nan,             nan,             nan,             nan,             nan,             nan,             nan,             nan,             nan,   0.00000000000,   0.00000000000,             nan,             nan,             nan,   0.00000000000,             nan,             nan,             nan,             nan,             nan,             nan,             nan,             nan,   0.00000000000,   0.00000000000,             nan,             nan,   0.00000000000,   0.00000000000,             nan,   0.00000000000,   0.00000000000,             nan,   0.00000000000,   0.00000000000,   0.00000000000,   0.00000000000,   0.00000000000,             nan,             nan,   0.00000000000,   0.00000000000,   0.00000000000,             nan,   0.00000000000
   0.00303145131,             nan,   0.00227358848,   0.00416824555,   0.00606290261,   0.01402046230,   0.01970443350,   0.07957559682,   0.44789693066,   0.20424403183,   0.06820765441,   0.04433497537,   0.02425161046,   0.01894657067,   0.01402046230,   0.00795755968,   0.00530503979,   0.00454717696,   0.00416824555,   0.00227358848,             nan,   0.00378931413,             nan,   0.00265251989,             nan,             nan,             nan,             nan,             nan,             nan,             nan,             nan,             nan,             nan,             nan,             nan,             nan,             nan,             nan,             nan,             nan,             nan,   0.00000000000,   0.00000000000,   0.00000000000,   0.00000000000,             nan,   0.00000000000,             nan,   0.00000000000,   0.00000000000,   0.00000000000,   0.00000000000,   0.00000000000,   0.00000000000,             nan,   0.00000000000,             nan,   0.00000000000,   0.00000000000,   0.00000000000,   0.00000000000
             nan,             nan,             nan,             nan,             nan,             nan,   0.02857142857,   0.04489795918,   0.10612244898,   0.08979591837,   0.02448979592,   0.06122448980,             nan,   0.05306122449,   0.02857142857,   0.02857142857,   0.02857142857,   0.02857142857,             nan,             nan,             nan,             nan,   0.02857142857,             nan,             nan,             nan,             nan,   0.02857142857,             nan,             nan,             nan,             nan,             nan,             nan,             nan,             nan,             nan,             nan,             nan,             nan,   0.00000000000,             nan,             nan,             nan,             nan,             nan,             nan,             nan,             nan,             nan,   0.00000000000,             nan,   0.00000000000,   0.00000000000,   0.00000000000,             nan,             nan,   0.00000000000,   0.00000000000,   0.00000000000,   0.00000000000,   0.00000000000
             nan,             nan,             nan,             nan,             nan,   0.00573514077,   0.00677789364,   0.01876955162,   0.08029197080,   0.38790406674,   0.24504692388,   0.07559958290,   0.04588112617,   0.03180396246,   0.02085505735,   0.00729927007,   0.00834202294,   0.00938477581,   0.00677789364,   0.00417101147,   0.00521376434,             nan,   0.00417101147,             nan,             nan,   0.00312825860,             nan,             nan,             nan,             nan,             nan,             nan,             nan,             nan,             nan,             nan,             nan,   0.00000000000,             nan,             nan,             nan,             nan,             nan,             nan,             nan,   0.00000000000,   0.00000000000,   0.00000000000,   0.00000000000,   0.00000000000,   0.00000000000,   0.00000000000,   0.00000000000,             nan,   0.00000000000,             nan,   0.00000000000,   0.00000000000,   0.00000000000,   0.00000000000,   0.00000000000,   0.00000000000
             nan,   0.00162822252,   0.00189959294,             nan,   0.00189959294,   0.00189959294,   0.00352781547,   0.00759837178,   0.02659430122,   0.05834464043,   0.43473541384,   0.26567164179,   0.06675712347,   0.03446404342,   0.02062415197,   0.01411126187,   0.00732700136,   0.00542740841,   0.00732700136,   0.00542740841,   0.00189959294,   0.00542740841,   0.00352781547,   0.00244233379,             nan,   0.00217096336,             nan,   0.00000000000,             nan,             nan,             nan,             nan,             nan,             nan,             nan,             nan,             nan,             nan,             nan,             nan,             nan,             nan,             nan,             nan,             nan,   0.00000000000,             nan,   0.00000000000,             nan,   0.00000000000,   0.00000000000,             nan,             nan,   0.00000000000,   0.00000000000,             nan,   0.00000000000,   0.00000000000,   0.00000000000,   0.00000000000,   0.00000000000,   0.00000000000
             nan,             nan,             nan,   0.00184307530,             nan,   0.00210637177,             nan,   0.00473933649,   0.01158504476,   0.02474986835,   0.05608214850,   0.34649815692,   0.32332806740,   0.07530279094,   0.04476040021,   0.02317008952,   0.01474460242,   0.00974196946,   0.01158504476,   0.01053185887,   0.00658241180,   0.00421274355,   0.00394944708,   0.00236966825,   0.00236966825,   0.00184307530,   0.00289626119,             nan,             nan,             nan,             nan,             nan,             nan,             nan,             nan,   0.00000000000,             nan,             nan,   0.00000000000,             nan,   0.00000000000,   0.00000000000,             nan,             nan,             nan,   0.00000000000,   0.00000000000,   0.00000000000,             nan,             nan,   0.00000000000,             nan,   0.00000000000,   0.00000000000,   0.00000000000,             nan,   0.00000000000,   0.00000000000,   0.00000000000,   0.00000000000,   0.00000000000,   0.00000000000
             nan,   0.00000000000,   0.00000000000,             nan,             nan,   0.00000000000,             nan,             nan,             nan,   0.01973684211,   0.04276315789,   0.07236842105,   0.13815789474,   0.15131578947,   0.10526315789,   0.04276315789,   0.04605263158,   0.04934210526,   0.03289473684,   0.03618421053,   0.02631578947,             nan,             nan,             nan,             nan,             nan,   0.02631578947,             nan,   0.00000000000,             nan,             nan,             nan,             nan,             nan,             nan,             nan,             nan,             nan,   0.00000000000,   0.00000000000,   0.00000000000,   0.00000000000,             nan,             nan,             nan,   0.00000000000,             nan,             nan,   0.00000000000,   0.00000000000,   0.00000000000,             nan,   0.00000000000,   0.00000000000,   0.00000000000,   0.00000000000,   0.00000000000,   0.00000000000,             nan,   0.00000000000,   0.00000000000,   0.00000000000
   0.00161160355,             nan,   0.00177276390,   0.00273972603,             nan,   0.00209508461,   0.00145044319,   0.00435132957,   0.00821917808,   0.01434327156,   0.02191780822,   0.04818694601,   0.18130539887,   0.35809830782,   0.15809830782,   0.04560838034,   0.03803384367,   0.02449637389,   0.01933924255,   0.01385979049,   0.00999194198,   0.00692989525,   0.00709105560,   0.00467365028,   0.00435132957,   0.00290088638,   0.00273972603,   0.00161160355,   0.00145044319,   0.00096696213,   0.00177276390,   0.00112812248,             nan,   0.00096696213,             nan,             nan,   0.00096696213,             nan,             nan,             nan,             nan,             nan,             nan,             nan,   0.00000000000,             nan,             nan,             nan,             nan,   0.00000000000,   0.00000000000,             nan,   0.00000000000,   0.00000000000,   0.00000000000,   0.00000000000,             nan,             nan,   0.00000000000,   0.00000000000,   0.00000000000,   0.00000000000
